,Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
7428,female,lower_middle,low,high,no
7429,female,lower_middle,low,high,no
7430,female,lower_middle,low,high,no
7431,female,lower_middle,low,high,no
7432,female,lower_middle,low,high,no
7433,female,lower_middle,low,high,no
7434,female,lower_middle,low,high,no
7435,female,lower_middle,low,high,no
7436,female,lower_middle,low,high,no
7437,female,lower_middle,low,high,no
7438,female,lower_middle,low,high,no
7439,female,lower_middle,low,high,no
7440,female,lower_middle,low,high,no
7441,female,lower_middle,low,high,no
7442,female,lower_middle,low,high,no
7443,female,lower_middle,low,high,no
7444,female,lower_middle,low,high,no
7445,female,lower_middle,low,high,no
7446,female,lower_middle,low,high,no
7447,female,lower_middle,low,high,no
7448,female,lower_middle,low,high,no
7449,female,lower_middle,low,high,no
7450,female,lower_middle,low,high,no
7451,female,lower_middle,low,high,no
7452,female,lower_middle,low,high,no
7453,female,lower_middle,low,high,no
7454,female,lower_middle,low,high,no
7455,female,lower_middle,low,high,no
7456,female,lower_middle,low,high,no
7457,female,lower_middle,low,high,no
7458,female,lower_middle,low,high,no
7459,female,lower_middle,low,high,no
7460,female,lower_middle,low,high,no
7461,female,lower_middle,low,high,no
7462,female,lower_middle,low,high,no
7463,female,lower_middle,low,high,no
7464,female,lower_middle,low,high,no
7465,female,lower_middle,low,high,no
7466,female,lower_middle,low,high,no
7467,female,lower_middle,low,high,no
7468,female,lower_middle,low,high,no
7469,female,lower_middle,low,high,no
7470,female,lower_middle,low,high,no
7471,female,lower_middle,low,high,no
7472,female,lower_middle,low,high,no
7473,female,lower_middle,low,high,no
7474,female,lower_middle,low,high,no
7475,female,lower_middle,low,high,no
7476,female,lower_middle,low,high,no
7477,female,lower_middle,low,high,no
7478,female,lower_middle,low,high,no
7479,female,lower_middle,low,high,no
7480,female,lower_middle,low,high,no
7481,female,lower_middle,low,high,no
7482,female,lower_middle,low,high,no
7483,female,lower_middle,low,high,no
7484,female,lower_middle,low,high,no
7485,female,lower_middle,low,high,no
7486,female,lower_middle,low,high,no
7487,female,lower_middle,low,high,no
7488,female,lower_middle,low,high,no
7489,female,lower_middle,low,high,no
7490,female,lower_middle,low,high,no
7491,female,lower_middle,low,high,no
7492,female,lower_middle,low,high,no
7493,female,lower_middle,low,high,no
7494,female,lower_middle,low,high,no
7495,female,lower_middle,low,high,no
7496,female,lower_middle,low,high,no
7497,female,lower_middle,low,high,no
7498,female,lower_middle,low,high,no
7499,female,lower_middle,low,high,no
7500,female,lower_middle,low,high,no
7501,female,lower_middle,low,high,no
7502,female,lower_middle,low,high,no
7503,female,lower_middle,high,high,yes
7504,female,lower_middle,high,high,yes
7505,female,lower_middle,high,high,yes
7506,female,lower_middle,high,high,yes
7507,female,lower_middle,high,high,yes
7508,female,lower_middle,high,high,yes
7509,female,lower_middle,high,high,yes
7510,female,lower_middle,high,high,yes
7511,female,lower_middle,high,high,yes
7512,female,lower_middle,high,high,yes
7513,female,lower_middle,high,high,yes
7514,female,lower_middle,high,high,yes
7515,female,lower_middle,high,high,yes
7516,female,lower_middle,high,high,yes
7517,female,lower_middle,high,high,yes
7518,female,lower_middle,high,high,yes
7519,female,lower_middle,high,high,yes
7520,female,lower_middle,high,high,yes
7521,female,lower_middle,high,high,yes
7522,female,lower_middle,high,high,yes
7523,female,lower_middle,high,high,yes
7524,female,lower_middle,high,high,yes
7525,female,lower_middle,high,high,yes
7526,female,lower_middle,high,high,yes
7527,female,lower_middle,high,high,yes
7528,female,lower_middle,high,high,yes
7529,female,lower_middle,high,high,yes
7530,female,lower_middle,high,high,yes
7531,female,lower_middle,high,high,yes
7532,female,lower_middle,high,high,yes
7533,female,lower_middle,high,high,yes
7534,female,lower_middle,high,high,yes
7535,female,lower_middle,high,high,yes
7536,female,lower_middle,high,high,yes
7537,female,lower_middle,high,high,yes
7538,female,lower_middle,high,high,yes
7539,female,lower_middle,high,high,yes
7540,female,lower_middle,high,high,yes
7541,female,lower_middle,high,high,yes
7542,female,lower_middle,high,high,yes
7543,female,lower_middle,high,high,yes
7544,female,lower_middle,high,high,yes
7545,female,lower_middle,high,high,yes
7546,female,lower_middle,high,high,yes
7547,female,lower_middle,high,high,yes
7548,female,lower_middle,high,high,yes
7549,female,lower_middle,high,high,yes
7550,female,lower_middle,high,high,yes
7551,female,lower_middle,high,high,yes
7552,female,lower_middle,high,high,yes
7553,female,lower_middle,high,high,yes
7554,female,lower_middle,high,high,yes
7555,female,lower_middle,high,high,yes
7556,female,lower_middle,high,high,yes
7557,female,lower_middle,high,high,yes
7558,female,lower_middle,high,high,yes
7559,female,lower_middle,high,high,yes
7560,female,lower_middle,high,high,yes
7561,female,lower_middle,high,high,yes
7562,female,lower_middle,high,high,yes
7563,female,lower_middle,high,high,yes
7564,female,lower_middle,high,high,yes
7565,female,lower_middle,high,high,yes
7566,female,lower_middle,high,high,yes
7567,female,lower_middle,high,high,yes
7568,female,lower_middle,high,high,yes
7569,female,lower_middle,high,high,yes
7570,female,lower_middle,high,high,yes
7571,female,lower_middle,high,high,yes
7572,female,lower_middle,high,high,yes
7573,female,lower_middle,high,high,yes
7574,female,lower_middle,high,high,yes
7575,female,lower_middle,high,high,no
7576,female,lower_middle,high,high,no
7577,female,lower_middle,high,high,no
7578,female,lower_middle,high,high,no
7579,female,lower_middle,high,high,no
7580,female,lower_middle,high,high,no
7581,female,lower_middle,high,high,no
7582,female,lower_middle,high,high,no
7583,female,lower_middle,high,high,no
7584,female,lower_middle,high,high,no
7585,female,lower_middle,high,high,no
7586,female,lower_middle,high,high,no
7587,female,lower_middle,high,high,no
7588,female,lower_middle,high,high,no
7589,female,lower_middle,high,high,no
7590,female,lower_middle,high,high,no
7591,female,lower_middle,high,high,no
7592,female,lower_middle,high,high,no
7593,female,lower_middle,high,high,no
7594,female,lower_middle,high,high,no
7595,female,lower_middle,high,high,no
7596,female,lower_middle,high,high,no
7597,female,lower_middle,high,high,no
7598,female,lower_middle,high,high,no
7599,female,lower_middle,high,high,no
7600,female,lower_middle,high,high,no
7601,female,lower_middle,high,high,no
7602,female,lower_middle,high,high,no
7603,female,lower_middle,high,high,no
7604,female,lower_middle,high,high,no
7605,female,lower_middle,high,high,no
7606,female,lower_middle,high,high,no
7607,female,lower_middle,high,high,no
7608,female,lower_middle,high,high,no
7609,female,lower_middle,high,high,no
7610,female,lower_middle,high,high,no
7611,female,lower_middle,high,high,no
7612,female,lower_middle,high,high,no
7613,female,lower_middle,high,high,no
7614,female,lower_middle,high,high,no
7615,female,lower_middle,high,high,no
7616,female,lower_middle,high,high,no
7617,female,lower_middle,high,high,no
7618,female,lower_middle,high,high,no
7619,female,lower_middle,high,high,no
7620,female,lower_middle,high,high,no
7621,female,lower_middle,high,high,no
7622,female,lower_middle,high,high,no
7623,female,lower_middle,high,high,no
7624,female,lower_middle,high,high,no
7625,female,upper_middle,low,low,yes
7626,female,upper_middle,low,low,yes
7627,female,upper_middle,low,low,yes
7628,female,upper_middle,low,low,yes
7629,female,upper_middle,low,low,yes
7630,female,upper_middle,low,low,yes
7631,female,upper_middle,low,low,yes
7632,female,upper_middle,low,low,no
7633,female,upper_middle,low,low,no
7634,female,upper_middle,low,low,no
7635,female,upper_middle,low,low,no
7636,female,upper_middle,low,low,no
7637,female,upper_middle,low,low,no
7638,female,upper_middle,low,low,no
7639,female,upper_middle,low,low,no
7640,female,upper_middle,low,low,no
7641,female,upper_middle,low,low,no
7642,female,upper_middle,low,low,no
7643,female,upper_middle,low,low,no
7644,female,upper_middle,low,low,no
7645,female,upper_middle,low,low,no
7646,female,upper_middle,low,low,no
7647,female,upper_middle,low,low,no
7648,female,upper_middle,low,low,no
7649,female,upper_middle,low,low,no
7650,female,upper_middle,low,low,no
7651,female,upper_middle,low,low,no
7652,female,upper_middle,low,low,no
7653,female,upper_middle,low,low,no
7654,female,upper_middle,low,low,no
7655,female,upper_middle,low,low,no
7656,female,upper_middle,low,low,no
7657,female,upper_middle,low,low,no
7658,female,upper_middle,low,low,no
7659,female,upper_middle,low,low,no
7660,female,upper_middle,low,low,no
7661,female,upper_middle,low,low,no
7662,female,upper_middle,low,low,no
7663,female,upper_middle,low,low,no
7664,female,upper_middle,low,low,no
7665,female,upper_middle,low,low,no
7666,female,upper_middle,low,low,no
7667,female,upper_middle,low,low,no
7668,female,upper_middle,low,low,no
7669,female,upper_middle,low,low,no
7670,female,upper_middle,low,low,no
7671,female,upper_middle,low,low,no
7672,female,upper_middle,low,low,no
7673,female,upper_middle,low,low,no
7674,female,upper_middle,low,low,no
7675,female,upper_middle,low,low,no
7676,female,upper_middle,low,low,no
7677,female,upper_middle,low,low,no
7678,female,upper_middle,low,low,no
7679,female,upper_middle,low,low,no
7680,female,upper_middle,low,low,no
7681,female,upper_middle,low,low,no
7682,female,upper_middle,low,low,no
7683,female,upper_middle,low,low,no
7684,female,upper_middle,low,low,no
7685,female,upper_middle,low,low,no
7686,female,upper_middle,low,low,no
7687,female,upper_middle,low,low,no
7688,female,upper_middle,low,low,no
7689,female,upper_middle,low,low,no
7690,female,upper_middle,low,low,no
7691,female,upper_middle,low,low,no
7692,female,upper_middle,low,low,no
7693,female,upper_middle,low,low,no
7694,female,upper_middle,low,low,no
7695,female,upper_middle,low,low,no
7696,female,upper_middle,low,low,no
7697,female,upper_middle,low,low,no
7698,female,upper_middle,low,low,no
7699,female,upper_middle,low,low,no
7700,female,upper_middle,low,low,no
7701,female,upper_middle,low,low,no
7702,female,upper_middle,low,low,no
7703,female,upper_middle,low,low,no
7704,female,upper_middle,low,low,no
7705,female,upper_middle,low,low,no
7706,female,upper_middle,low,low,no
7707,female,upper_middle,low,low,no
7708,female,upper_middle,low,low,no
7709,female,upper_middle,low,low,no
7710,female,upper_middle,low,low,no
7711,female,upper_middle,low,low,no
7712,female,upper_middle,low,low,no
7713,female,upper_middle,low,low,no
7714,female,upper_middle,low,low,no
7715,female,upper_middle,low,low,no
7716,female,upper_middle,low,low,no
7717,female,upper_middle,low,low,no
7718,female,upper_middle,low,low,no
7719,female,upper_middle,low,low,no
7720,female,upper_middle,low,low,no
7721,female,upper_middle,low,low,no
7722,female,upper_middle,low,low,no
7723,female,upper_middle,low,low,no
7724,female,upper_middle,low,low,no
7725,female,upper_middle,low,low,no
7726,female,upper_middle,low,low,no
7727,female,upper_middle,low,low,no
7728,female,upper_middle,low,low,no
7729,female,upper_middle,low,low,no
7730,female,upper_middle,low,low,no
7731,female,upper_middle,low,low,no
7732,female,upper_middle,low,low,no
7733,female,upper_middle,low,low,no
7734,female,upper_middle,low,low,no
7735,female,upper_middle,low,low,no
7736,female,upper_middle,low,low,no
7737,female,upper_middle,low,low,no
7738,female,upper_middle,low,low,no
7739,female,upper_middle,low,low,no
7740,female,upper_middle,low,low,no
7741,female,upper_middle,low,low,no
7742,female,upper_middle,low,low,no
7743,female,upper_middle,low,low,no
7744,female,upper_middle,low,low,no
7745,female,upper_middle,low,low,no
7746,female,upper_middle,low,low,no
7747,female,upper_middle,low,low,no
7748,female,upper_middle,low,low,no
7749,female,upper_middle,low,low,no
7750,female,upper_middle,low,low,no
7751,female,upper_middle,low,low,no
7752,female,upper_middle,low,low,no
7753,female,upper_middle,low,low,no
7754,female,upper_middle,low,low,no
7755,female,upper_middle,low,low,no
7756,female,upper_middle,low,low,no
7757,female,upper_middle,low,low,no
7758,female,upper_middle,low,low,no
7759,female,upper_middle,low,low,no
7760,female,upper_middle,low,low,no
7761,female,upper_middle,low,low,no
7762,female,upper_middle,low,low,no
7763,female,upper_middle,low,low,no
7764,female,upper_middle,low,low,no
7765,female,upper_middle,low,low,no
7766,female,upper_middle,low,low,no
7767,female,upper_middle,low,low,no
7768,female,upper_middle,low,low,no
7769,female,upper_middle,low,low,no
7770,female,upper_middle,low,low,no
7771,female,upper_middle,low,low,no
7772,female,upper_middle,low,low,no
7773,female,upper_middle,low,low,no
7774,female,upper_middle,low,low,no
7775,female,upper_middle,low,low,no
7776,female,upper_middle,low,low,no
7777,female,upper_middle,low,low,no
7778,female,upper_middle,low,low,no
7779,female,upper_middle,low,low,no
7780,female,upper_middle,low,low,no
7781,female,upper_middle,low,low,no
7782,female,upper_middle,low,low,no
7783,female,upper_middle,low,low,no
7784,female,upper_middle,low,low,no
7785,female,upper_middle,low,low,no
7786,female,upper_middle,low,low,no
7787,female,upper_middle,low,low,no
7788,female,upper_middle,low,low,no
7789,female,upper_middle,low,low,no
7790,female,upper_middle,low,low,no
7791,female,upper_middle,low,low,no
7792,female,upper_middle,low,low,no
7793,female,upper_middle,low,low,no
7794,female,upper_middle,low,low,no
7795,female,upper_middle,high,low,yes
7796,female,upper_middle,high,low,yes
7797,female,upper_middle,high,low,yes
7798,female,upper_middle,high,low,yes
7799,female,upper_middle,high,low,yes
7800,female,upper_middle,high,low,yes
7801,female,upper_middle,high,low,yes
7802,female,upper_middle,high,low,yes
7803,female,upper_middle,high,low,yes
7804,female,upper_middle,high,low,yes
7805,female,upper_middle,high,low,yes
7806,female,upper_middle,high,low,yes
7807,female,upper_middle,high,low,yes
7808,female,upper_middle,high,low,yes
7809,female,upper_middle,high,low,yes
7810,female,upper_middle,high,low,yes
7811,female,upper_middle,high,low,yes
7812,female,upper_middle,high,low,yes
7813,female,upper_middle,high,low,yes
7814,female,upper_middle,high,low,yes
7815,female,upper_middle,high,low,yes
7816,female,upper_middle,high,low,yes
7817,female,upper_middle,high,low,yes
7818,female,upper_middle,high,low,yes
7819,female,upper_middle,high,low,yes
7820,female,upper_middle,high,low,yes
7821,female,upper_middle,high,low,yes
7822,female,upper_middle,high,low,yes
7823,female,upper_middle,high,low,yes
7824,female,upper_middle,high,low,yes
7825,female,upper_middle,high,low,yes
7826,female,upper_middle,high,low,yes
7827,female,upper_middle,high,low,yes
7828,female,upper_middle,high,low,yes
7829,female,upper_middle,high,low,yes
7830,female,upper_middle,high,low,yes
7831,female,upper_middle,high,low,no
7832,female,upper_middle,high,low,no
7833,female,upper_middle,high,low,no
7834,female,upper_middle,high,low,no
7835,female,upper_middle,high,low,no
7836,female,upper_middle,high,low,no
7837,female,upper_middle,high,low,no
7838,female,upper_middle,high,low,no
7839,female,upper_middle,high,low,no
7840,female,upper_middle,high,low,no
7841,female,upper_middle,high,low,no
7842,female,upper_middle,high,low,no
7843,female,upper_middle,high,low,no
7844,female,upper_middle,high,low,no
7845,female,upper_middle,high,low,no
7846,female,upper_middle,high,low,no
7847,female,upper_middle,high,low,no
7848,female,upper_middle,high,low,no
7849,female,upper_middle,high,low,no
7850,female,upper_middle,high,low,no
7851,female,upper_middle,high,low,no
7852,female,upper_middle,high,low,no
7853,female,upper_middle,high,low,no
7854,female,upper_middle,high,low,no
7855,female,upper_middle,high,low,no
7856,female,upper_middle,high,low,no
7857,female,upper_middle,high,low,no
7858,female,upper_middle,high,low,no
7859,female,upper_middle,high,low,no
7860,female,upper_middle,high,low,no
7861,female,upper_middle,high,low,no
7862,female,upper_middle,high,low,no
7863,female,upper_middle,high,low,no
7864,female,upper_middle,high,low,no
7865,female,upper_middle,high,low,no
7866,female,upper_middle,high,low,no
7867,female,upper_middle,high,low,no
7868,female,upper_middle,high,low,no
7869,female,upper_middle,high,low,no
7870,female,upper_middle,high,low,no
7871,female,upper_middle,high,low,no
7872,female,upper_middle,high,low,no
7873,female,upper_middle,high,low,no
7874,female,upper_middle,high,low,no
7875,female,upper_middle,high,low,no
7876,female,upper_middle,high,low,no
7877,female,upper_middle,high,low,no
7878,female,upper_middle,high,low,no
7879,female,upper_middle,high,low,no
7880,female,upper_middle,high,low,no
7881,female,upper_middle,high,low,no
7882,female,upper_middle,high,low,no
7883,female,upper_middle,high,low,no
7884,female,upper_middle,high,low,no
7885,female,upper_middle,high,low,no
7886,female,upper_middle,high,low,no
7887,female,upper_middle,high,low,no
7888,female,upper_middle,high,low,no
7889,female,upper_middle,high,low,no
7890,female,upper_middle,high,low,no
7891,female,upper_middle,high,low,no
7892,female,upper_middle,high,low,no
7893,female,upper_middle,high,low,no
7894,female,upper_middle,high,low,no
7895,female,upper_middle,high,low,no
7896,female,upper_middle,high,low,no
7897,female,upper_middle,high,low,no
7898,female,upper_middle,high,low,no
7899,female,upper_middle,high,low,no
7900,female,upper_middle,high,low,no
7901,female,upper_middle,high,low,no
7902,female,upper_middle,high,low,no
7903,female,upper_middle,low,lower_middle,yes
7904,female,upper_middle,low,lower_middle,yes
7905,female,upper_middle,low,lower_middle,yes
7906,female,upper_middle,low,lower_middle,yes
7907,female,upper_middle,low,lower_middle,yes
7908,female,upper_middle,low,lower_middle,yes
7909,female,upper_middle,low,lower_middle,yes
7910,female,upper_middle,low,lower_middle,yes
7911,female,upper_middle,low,lower_middle,yes
7912,female,upper_middle,low,lower_middle,yes
7913,female,upper_middle,low,lower_middle,yes
7914,female,upper_middle,low,lower_middle,yes
7915,female,upper_middle,low,lower_middle,yes
7916,female,upper_middle,low,lower_middle,no
7917,female,upper_middle,low,lower_middle,no
7918,female,upper_middle,low,lower_middle,no
7919,female,upper_middle,low,lower_middle,no
7920,female,upper_middle,low,lower_middle,no
7921,female,upper_middle,low,lower_middle,no
7922,female,upper_middle,low,lower_middle,no
7923,female,upper_middle,low,lower_middle,no
7924,female,upper_middle,low,lower_middle,no
7925,female,upper_middle,low,lower_middle,no
7926,female,upper_middle,low,lower_middle,no
7927,female,upper_middle,low,lower_middle,no
7928,female,upper_middle,low,lower_middle,no
7929,female,upper_middle,low,lower_middle,no
7930,female,upper_middle,low,lower_middle,no
7931,female,upper_middle,low,lower_middle,no
7932,female,upper_middle,low,lower_middle,no
7933,female,upper_middle,low,lower_middle,no
7934,female,upper_middle,low,lower_middle,no
7935,female,upper_middle,low,lower_middle,no
7936,female,upper_middle,low,lower_middle,no
7937,female,upper_middle,low,lower_middle,no
7938,female,upper_middle,low,lower_middle,no
7939,female,upper_middle,low,lower_middle,no
7940,female,upper_middle,low,lower_middle,no
7941,female,upper_middle,low,lower_middle,no
7942,female,upper_middle,low,lower_middle,no
7943,female,upper_middle,low,lower_middle,no
7944,female,upper_middle,low,lower_middle,no
7945,female,upper_middle,low,lower_middle,no
7946,female,upper_middle,low,lower_middle,no
7947,female,upper_middle,low,lower_middle,no
7948,female,upper_middle,low,lower_middle,no
7949,female,upper_middle,low,lower_middle,no
7950,female,upper_middle,low,lower_middle,no
7951,female,upper_middle,low,lower_middle,no
7952,female,upper_middle,low,lower_middle,no
7953,female,upper_middle,low,lower_middle,no
7954,female,upper_middle,low,lower_middle,no
7955,female,upper_middle,low,lower_middle,no
7956,female,upper_middle,low,lower_middle,no
7957,female,upper_middle,low,lower_middle,no
7958,female,upper_middle,low,lower_middle,no
7959,female,upper_middle,low,lower_middle,no
7960,female,upper_middle,low,lower_middle,no
7961,female,upper_middle,low,lower_middle,no
7962,female,upper_middle,low,lower_middle,no
7963,female,upper_middle,low,lower_middle,no
7964,female,upper_middle,low,lower_middle,no
7965,female,upper_middle,low,lower_middle,no
7966,female,upper_middle,low,lower_middle,no
7967,female,upper_middle,low,lower_middle,no
7968,female,upper_middle,low,lower_middle,no
7969,female,upper_middle,low,lower_middle,no
7970,female,upper_middle,low,lower_middle,no
7971,female,upper_middle,low,lower_middle,no
7972,female,upper_middle,low,lower_middle,no
7973,female,upper_middle,low,lower_middle,no
7974,female,upper_middle,low,lower_middle,no
7975,female,upper_middle,low,lower_middle,no
7976,female,upper_middle,low,lower_middle,no
7977,female,upper_middle,low,lower_middle,no
7978,female,upper_middle,low,lower_middle,no
7979,female,upper_middle,low,lower_middle,no
7980,female,upper_middle,low,lower_middle,no
7981,female,upper_middle,low,lower_middle,no
7982,female,upper_middle,low,lower_middle,no
7983,female,upper_middle,low,lower_middle,no
7984,female,upper_middle,low,lower_middle,no
7985,female,upper_middle,low,lower_middle,no
7986,female,upper_middle,low,lower_middle,no
7987,female,upper_middle,low,lower_middle,no
7988,female,upper_middle,low,lower_middle,no
7989,female,upper_middle,low,lower_middle,no
7990,female,upper_middle,low,lower_middle,no
7991,female,upper_middle,low,lower_middle,no
7992,female,upper_middle,low,lower_middle,no
7993,female,upper_middle,low,lower_middle,no
7994,female,upper_middle,low,lower_middle,no
7995,female,upper_middle,low,lower_middle,no
7996,female,upper_middle,low,lower_middle,no
7997,female,upper_middle,low,lower_middle,no
7998,female,upper_middle,low,lower_middle,no
7999,female,upper_middle,low,lower_middle,no
8000,female,upper_middle,low,lower_middle,no
8001,female,upper_middle,low,lower_middle,no
8002,female,upper_middle,low,lower_middle,no
8003,female,upper_middle,low,lower_middle,no
8004,female,upper_middle,low,lower_middle,no
8005,female,upper_middle,low,lower_middle,no
8006,female,upper_middle,low,lower_middle,no
8007,female,upper_middle,low,lower_middle,no
8008,female,upper_middle,low,lower_middle,no
8009,female,upper_middle,low,lower_middle,no
8010,female,upper_middle,low,lower_middle,no
8011,female,upper_middle,low,lower_middle,no
8012,female,upper_middle,low,lower_middle,no
8013,female,upper_middle,low,lower_middle,no
8014,female,upper_middle,low,lower_middle,no
8015,female,upper_middle,low,lower_middle,no
8016,female,upper_middle,low,lower_middle,no
8017,female,upper_middle,low,lower_middle,no
8018,female,upper_middle,low,lower_middle,no
8019,female,upper_middle,low,lower_middle,no
8020,female,upper_middle,low,lower_middle,no
8021,female,upper_middle,low,lower_middle,no
8022,female,upper_middle,low,lower_middle,no
8023,female,upper_middle,low,lower_middle,no
8024,female,upper_middle,low,lower_middle,no
8025,female,upper_middle,low,lower_middle,no
8026,female,upper_middle,low,lower_middle,no
8027,female,upper_middle,low,lower_middle,no
8028,female,upper_middle,low,lower_middle,no
8029,female,upper_middle,low,lower_middle,no
8030,female,upper_middle,low,lower_middle,no
8031,female,upper_middle,low,lower_middle,no
8032,female,upper_middle,low,lower_middle,no
8033,female,upper_middle,low,lower_middle,no
8034,female,upper_middle,low,lower_middle,no
8035,female,upper_middle,low,lower_middle,no
8036,female,upper_middle,low,lower_middle,no
8037,female,upper_middle,low,lower_middle,no
8038,female,upper_middle,low,lower_middle,no
8039,female,upper_middle,low,lower_middle,no
8040,female,upper_middle,low,lower_middle,no
8041,female,upper_middle,low,lower_middle,no
8042,female,upper_middle,low,lower_middle,no
8043,female,upper_middle,low,lower_middle,no
8044,female,upper_middle,low,lower_middle,no
8045,female,upper_middle,low,lower_middle,no
8046,female,upper_middle,low,lower_middle,no
8047,female,upper_middle,low,lower_middle,no
8048,female,upper_middle,low,lower_middle,no
8049,female,upper_middle,low,lower_middle,no
8050,female,upper_middle,low,lower_middle,no
8051,female,upper_middle,low,lower_middle,no
8052,female,upper_middle,low,lower_middle,no
8053,female,upper_middle,low,lower_middle,no
8054,female,upper_middle,low,lower_middle,no
8055,female,upper_middle,low,lower_middle,no
8056,female,upper_middle,low,lower_middle,no
8057,female,upper_middle,low,lower_middle,no
8058,female,upper_middle,low,lower_middle,no
8059,female,upper_middle,low,lower_middle,no
8060,female,upper_middle,low,lower_middle,no
8061,female,upper_middle,low,lower_middle,no
8062,female,upper_middle,low,lower_middle,no
8063,female,upper_middle,low,lower_middle,no
8064,female,upper_middle,low,lower_middle,no
8065,female,upper_middle,low,lower_middle,no
8066,female,upper_middle,low,lower_middle,no
8067,female,upper_middle,low,lower_middle,no
8068,female,upper_middle,low,lower_middle,no
8069,female,upper_middle,low,lower_middle,no
8070,female,upper_middle,low,lower_middle,no
8071,female,upper_middle,low,lower_middle,no
8072,female,upper_middle,low,lower_middle,no
8073,female,upper_middle,low,lower_middle,no
8074,female,upper_middle,low,lower_middle,no
8075,female,upper_middle,low,lower_middle,no
8076,female,upper_middle,low,lower_middle,no
8077,female,upper_middle,low,lower_middle,no
8078,female,upper_middle,low,lower_middle,no
8079,female,upper_middle,low,lower_middle,no
8080,female,upper_middle,low,lower_middle,no
8081,female,upper_middle,low,lower_middle,no
8082,female,upper_middle,low,lower_middle,no
8083,female,upper_middle,low,lower_middle,no
8084,female,upper_middle,low,lower_middle,no
8085,female,upper_middle,low,lower_middle,no
8086,female,upper_middle,low,lower_middle,no
8087,female,upper_middle,low,lower_middle,no
8088,female,upper_middle,low,lower_middle,no
8089,female,upper_middle,low,lower_middle,no
8090,female,upper_middle,low,lower_middle,no
8091,female,upper_middle,low,lower_middle,no
8092,female,upper_middle,low,lower_middle,no
8093,female,upper_middle,low,lower_middle,no
8094,female,upper_middle,low,lower_middle,no
8095,female,upper_middle,low,lower_middle,no
8096,female,upper_middle,low,lower_middle,no
8097,female,upper_middle,low,lower_middle,no
8098,female,upper_middle,low,lower_middle,no
8099,female,upper_middle,low,lower_middle,no
8100,female,upper_middle,low,lower_middle,no
8101,female,upper_middle,low,lower_middle,no
8102,female,upper_middle,low,lower_middle,no
8103,female,upper_middle,low,lower_middle,no
8104,female,upper_middle,low,lower_middle,no
8105,female,upper_middle,low,lower_middle,no
8106,female,upper_middle,low,lower_middle,no
8107,female,upper_middle,low,lower_middle,no
8108,female,upper_middle,low,lower_middle,no
8109,female,upper_middle,high,lower_middle,yes
8110,female,upper_middle,high,lower_middle,yes
8111,female,upper_middle,high,lower_middle,yes
8112,female,upper_middle,high,lower_middle,yes
8113,female,upper_middle,high,lower_middle,yes
8114,female,upper_middle,high,lower_middle,yes
8115,female,upper_middle,high,lower_middle,yes
8116,female,upper_middle,high,lower_middle,yes
8117,female,upper_middle,high,lower_middle,yes
8118,female,upper_middle,high,lower_middle,yes
8119,female,upper_middle,high,lower_middle,yes
8120,female,upper_middle,high,lower_middle,yes
8121,female,upper_middle,high,lower_middle,yes
8122,female,upper_middle,high,lower_middle,yes
8123,female,upper_middle,high,lower_middle,yes
8124,female,upper_middle,high,lower_middle,yes
8125,female,upper_middle,high,lower_middle,yes
8126,female,upper_middle,high,lower_middle,yes
8127,female,upper_middle,high,lower_middle,yes
8128,female,upper_middle,high,lower_middle,yes
8129,female,upper_middle,high,lower_middle,yes
8130,female,upper_middle,high,lower_middle,yes
8131,female,upper_middle,high,lower_middle,yes
8132,female,upper_middle,high,lower_middle,yes
8133,female,upper_middle,high,lower_middle,yes
8134,female,upper_middle,high,lower_middle,yes
8135,female,upper_middle,high,lower_middle,yes
8136,female,upper_middle,high,lower_middle,yes
8137,female,upper_middle,high,lower_middle,yes
8138,female,upper_middle,high,lower_middle,yes
8139,female,upper_middle,high,lower_middle,yes
8140,female,upper_middle,high,lower_middle,yes
8141,female,upper_middle,high,lower_middle,yes
8142,female,upper_middle,high,lower_middle,yes
8143,female,upper_middle,high,lower_middle,yes
8144,female,upper_middle,high,lower_middle,yes
8145,female,upper_middle,high,lower_middle,yes
8146,female,upper_middle,high,lower_middle,yes
8147,female,upper_middle,high,lower_middle,yes
8148,female,upper_middle,high,lower_middle,yes
8149,female,upper_middle,high,lower_middle,yes
8150,female,upper_middle,high,lower_middle,yes
8151,female,upper_middle,high,lower_middle,yes
8152,female,upper_middle,high,lower_middle,yes
8153,female,upper_middle,high,lower_middle,yes
8154,female,upper_middle,high,lower_middle,yes
8155,female,upper_middle,high,lower_middle,yes
8156,female,upper_middle,high,lower_middle,yes
8157,female,upper_middle,high,lower_middle,yes
8158,female,upper_middle,high,lower_middle,yes
8159,female,upper_middle,high,lower_middle,yes
8160,female,upper_middle,high,lower_middle,yes
8161,female,upper_middle,high,lower_middle,yes
8162,female,upper_middle,high,lower_middle,yes
8163,female,upper_middle,high,lower_middle,yes
8164,female,upper_middle,high,lower_middle,yes
8165,female,upper_middle,high,lower_middle,yes
8166,female,upper_middle,high,lower_middle,yes
8167,female,upper_middle,high,lower_middle,yes
8168,female,upper_middle,high,lower_middle,yes
8169,female,upper_middle,high,lower_middle,yes
8170,female,upper_middle,high,lower_middle,yes
8171,female,upper_middle,high,lower_middle,yes
8172,female,upper_middle,high,lower_middle,yes
